MFGORDTYP,MFGORD,Material,MFGPLANT,Production Date,MFGORDACTLSTARTDT,Hold Date,MFGYEAR,PlantName,WorkCenterText,Disposition,MaterialName,MaterialType,MaterialTypeName,MaterialGroupName,Inv_C,PMIC,SKUCRTDT,CS,PAK,Bottle_Code,Item Description ,Unit_Sz_Desc,Label_Flavor_C,Prod_Color_C,Plan_Brand_C,Plan_Brand_Desc,PKGFMT,PKGFMT_D,PAKATTR,PAKATTR_D,CLOS_RPA_ID,Item Type,Line_of_Business_Desc,Cases Reworked,casesProduced,Cost,BatchNumber,DEFECT_CODE,DEFECT_TEXT,KURZTEXT,Origin Plant,SRC,SRCORDTYP,SRCORDERNO,SRCMATERIAL,SRCBATCH,SRCPLANT,WORKCENTER,SRCRCPTQTY,VENDOR,VENDORNAME,BATCH_CRTDT,BATCH_EXPIREDT,BATCH_SHIPBYDT,ORD_LONG_TEXT,RUNTIMESTAMP,Year,Cateogry,SubCat,GroupedCat,Site,WO Sum,Month,Quarter,Rework Lag,L1 Root Cause,L2 Root Cause,Rework Cost,Release Rate
ZP03,3122262,210077911,1151,2/27/2025,5/15/2025,5/15/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 72,Rework,WNKOWL CAL MERLOT 750ML 12EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003753OS,45089,12,,8675,8675 750ML SCREW CAP,750ML,MRL,RED,WOL,WINKING OWL,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Private Label,"1,428","17,136","28,925.61",2025022002,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1151,WO,ZP01,3121364,210077911,2025022002,1100,LN02,11891,,,2/20/2025,8/14/2026,8/13/2026,"EVENT:     170000055581
Lot Date: 2025022002
H-Possible Foreign Object
GLASS IN SEALING RUBBER
100% RESELECT FOR PFO
USE WHSE ORDER:  6187880 (21HU'S/F-4-20)",12/23/2025 9:44,2025,Prod,Liquid,H-FOREIGN OBJECT DETECTED,Mod,0.333333333,5,2,84,Procedure,Label Error,,
ZP03,3122262,210077911,1151,2/27/2025,5/15/2025,5/15/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 72,Rework,WNKOWL CAL MERLOT 750ML 12EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003753OS,45089,12,,8675,8675 750ML SCREW CAP,750ML,MRL,RED,WOL,WINKING OWL,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Private Label,"1,428","17,136","28,925.61",2025022002,WGLS,WINE,P-GLASS,1100,WO,ZP01,3121364,210077911,2025022002,1100,LN02,11891,,,2/20/2025,8/14/2026,8/13/2026,"EVENT:     170000055581
Lot Date: 2025022002
H-Possible Foreign Object
GLASS IN SEALING RUBBER
100% RESELECT FOR PFO
USE WHSE ORDER:  6187880 (21HU'S/F-4-20)",12/23/2025 9:44,2025,Prod,Glass,P-GLASS,Mod,0.333333333,5,2,84,Material,Label Error,,
ZP03,3122263,210077911,1151,2/27/2025,5/14/2025,5/15/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 72,Rework,WNKOWL CAL MERLOT 750ML 12EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003753OS,45089,12,,8675,8675 750ML SCREW CAP,750ML,MRL,RED,WOL,WINKING OWL,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Private Label,"1,632","19,584","33,057.84",2025022002,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1100,WO,ZP01,3121364,210077911,2025022002,1100,LN02,11891,,,2/20/2025,8/14/2026,8/13/2026,"EVENT: 170000055581
Lot Date: 2025022002
H-Possible Foreign Object
GLASS IN SEALING RUBBER
100% RESELECT FOR PFO
USE WHSE ORDER:  6187882 (24HU'S/F--6-07)",12/23/2025 9:44,2025,Prod,Liquid,H-FOREIGN OBJECT DETECTED,Mod,0.333333333,5,2,84,Procedure,Label Error,,
ZP03,3122263,210077911,1151,2/27/2025,5/14/2025,5/15/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 72,Rework,WNKOWL CAL MERLOT 750ML 12EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003753OS,45089,12,,8675,8675 750ML SCREW CAP,750ML,MRL,RED,WOL,WINKING OWL,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Private Label,"1,632","19,584","33,057.84",2025022002,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1151,WO,ZP01,3121364,210077911,2025022002,1100,LN02,11891,,,2/20/2025,8/14/2026,8/13/2026,"EVENT: 170000055581
Lot Date: 2025022002
H-Possible Foreign Object
GLASS IN SEALING RUBBER
100% RESELECT FOR PFO
USE WHSE ORDER:  6187882 (24HU'S/F--6-07)",12/23/2025 9:44,2025,Prod,Liquid,H-FOREIGN OBJECT DETECTED,Mod,0.333333333,5,2,84,Procedure,Label Error,,
ZP03,3122263,210077911,1151,2/27/2025,5/14/2025,5/15/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 72,Rework,WNKOWL CAL MERLOT 750ML 12EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003753OS,45089,12,,8675,8675 750ML SCREW CAP,750ML,MRL,RED,WOL,WINKING OWL,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Private Label,"1,632","19,584","33,057.84",2025022002,WGLS,WINE,P-GLASS,1100,WO,ZP01,3121364,210077911,2025022002,1100,LN02,11891,,,2/20/2025,8/14/2026,8/13/2026,"EVENT: 170000055581
Lot Date: 2025022002
H-Possible Foreign Object
GLASS IN SEALING RUBBER
100% RESELECT FOR PFO
USE WHSE ORDER:  6187882 (24HU'S/F--6-07)",12/23/2025 9:44,2025,Prod,Glass,P-GLASS,Mod,0.333333333,5,2,84,Material,Label Error,,
ZP03,3122264,210077911,1151,2/27/2025,5/15/2025,5/22/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 72,Rework,WNKOWL CAL MERLOT 750ML 12EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003753OS,45089,12,,8675,8675 750ML SCREW CAP,750ML,MRL,RED,WOL,WINKING OWL,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Private Label,"1,120","13,440","22,686.75",2025022002,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1100,WO,ZP01,3121364,210077911,2025022002,1100,LN02,11891,,,2/20/2025,8/14/2026,8/13/2026,"EVENT:     170000055672 &     170000055581
LOT:2025022002
TYPE: H-Possible Foreign Object
GLASS IN SEALING RUBBER
100% RESELECT FOR PFO
USE WHSE ORDER:  6187886 (17HU'S/K-5-02, 5A-1-03)",12/23/2025 9:44,2025,Prod,Liquid,H-FOREIGN OBJECT DETECTED,Mod,0.333333333,5,2,91,Procedure,Label Error,,
ZP03,3122264,210077911,1151,2/27/2025,5/15/2025,5/22/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 72,Rework,WNKOWL CAL MERLOT 750ML 12EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003753OS,45089,12,,8675,8675 750ML SCREW CAP,750ML,MRL,RED,WOL,WINKING OWL,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Private Label,"1,120","13,440","22,686.75",2025022002,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1151,WO,ZP01,3121364,210077911,2025022002,1100,LN02,11891,,,2/20/2025,8/14/2026,8/13/2026,"EVENT:     170000055672 &     170000055581
LOT:2025022002
TYPE: H-Possible Foreign Object
GLASS IN SEALING RUBBER
100% RESELECT FOR PFO
USE WHSE ORDER:  6187886 (17HU'S/K-5-02, 5A-1-03)",12/23/2025 9:44,2025,Prod,Liquid,H-FOREIGN OBJECT DETECTED,Mod,0.333333333,5,2,91,Procedure,Label Error,,
ZP03,3122264,210077911,1151,2/27/2025,5/15/2025,5/22/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 72,Rework,WNKOWL CAL MERLOT 750ML 12EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003753OS,45089,12,,8675,8675 750ML SCREW CAP,750ML,MRL,RED,WOL,WINKING OWL,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Private Label,"1,120","13,440","22,686.75",2025022002,WGLS,WINE,P-GLASS,1100,WO,ZP01,3121364,210077911,2025022002,1100,LN02,11891,,,2/20/2025,8/14/2026,8/13/2026,"EVENT:     170000055672 &     170000055581
LOT:2025022002
TYPE: H-Possible Foreign Object
GLASS IN SEALING RUBBER
100% RESELECT FOR PFO
USE WHSE ORDER:  6187886 (17HU'S/K-5-02, 5A-1-03)",12/23/2025 9:44,2025,Prod,Glass,P-GLASS,Mod,0.333333333,5,2,91,Material,Label Error,,
ZP03,3122267,210075280,1151,2/28/2025,3/25/2025,3/21/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 72,Rework,FRANCS CAL CHARD 750ML 12EA V23 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000501255OS,45015,12,,5615,5615 750ML BURGUNDY-FULL PUNT SC 2,750ML,CHD,WHT,FNS,FRANCISCAN,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Commercial,560,"6,708","19,169.42",2024071179,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3109504,210075280,2024071179,1105,LN79,9479,,,7/11/2024,7/11/2027,7/11/2027,"INSPECTION: 170000047289/170000047876
LOT: 2024071179
H-POSSIBLE FOREIGN OBJECT
100 % Candeling inspection for Chipped Finishes & CAP Defects. If no defects
are found, set
pallets to F2 or available. If defects are found, save all defects and place on
a pallet and ship to Courtside Winery ATTN: Emily Rodriguez. 2425 Mission
Street, San Miguel CA 93451.
USE WHSE ORDER: 5115587 (10HU'S/N--4-32/5A-2-02,G2-EC02)
AT683074
AT683075
AT683029
AT683052
AT683073
AT683085
AT683086
AT683087
AT683088
AT683089",12/23/2025 9:44,2025,Prod,Liquid,H-FOREIGN OBJECT DETECTED,Mod,1,3,1,253,Procedure,Inspection,,
ZP03,3122268,210075280,1151,2/28/2025,3/20/2025,3/20/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 72,Rework,FRANCS CAL CHARD 750ML 12EA V23 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000501255OS,45015,12,,5615,5615 750ML BURGUNDY-FULL PUNT SC 2,750ML,CHD,WHT,FNS,FRANCISCAN,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Commercial,714,"8,568","24,484.72",2024080879,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1151,WO,ZP01,3110630,210075280,2024080879,1105,LN79,3964,,,8/8/2024,8/8/2027,8/7/2027,"INSPECTION: 170000048305/170000048306
LOT: 2024071179
H-POSSIBLE FOREIGN OBJECT
100 % Candeling inspection for Chipped Finishes & CAP Defects. If no defects
are found, set
pallets to F2 or available. If defects are found, save all defects and place on
a pallet and ship to Courtside Winery ATTN: Emily Rodriguez. 2425 Mission
Street, San Miguel CA 93451.
USE WHSE ORDER: 5114797 (13HU'S/N--4-32, AT625070)",12/23/2025 9:44,2025,Prod,Liquid,H-FOREIGN OBJECT DETECTED,Mod,1,3,1,224,Procedure,Inspection,,
ZP03,3122269,210075280,1151,2/28/2025,4/10/2025,4/10/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 72,Rework,FRANCS CAL CHARD 750ML 12EA V23 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000501255OS,45015,12,,5615,5615 750ML BURGUNDY-FULL PUNT SC 2,750ML,CHD,WHT,FNS,FRANCISCAN,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Commercial,448,"5,376","15,362.96",2024120379,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1105,WO,ZP01,3116709,210075280,2024120379,1105,LN79,4740,,,12/3/2024,12/3/2027,12/2/2027,"INSPECTION: 170000051829/170000051868
LOT: 2024120379
H-POSSIBLE FOREIGN OBJECT
100 % Candeling inspection for unobserved breakage on the line.
If defects are found, save all defects and place on
a pallet and ship to Courtside Winery ATTN: Emily Rodriguez. 2425 Mission
Street, San Miguel CA 93451.
USE WHSE ORDER: 5304990 (8HU'S/F--3-12 & L--1-07)
AT629100
AT629101
AT629129
AT629130
AT629131
AT629132
AT629133
AT629134",12/23/2025 9:44,2025,Prod,Liquid,H-FOREIGN OBJECT DETECTED,Mod,0.5,4,2,128,Procedure,Inspection,,
ZP03,3122269,210075280,1151,2/28/2025,4/10/2025,4/10/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 72,Rework,FRANCS CAL CHARD 750ML 12EA V23 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000501255OS,45015,12,,5615,5615 750ML BURGUNDY-FULL PUNT SC 2,750ML,CHD,WHT,FNS,FRANCISCAN,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Commercial,448,"5,376","15,362.96",2024120379,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3116709,210075280,2024120379,1105,LN79,4740,,,12/3/2024,12/3/2027,12/2/2027,"INSPECTION: 170000051829/170000051868
LOT: 2024120379
H-POSSIBLE FOREIGN OBJECT
100 % Candeling inspection for unobserved breakage on the line.
If defects are found, save all defects and place on
a pallet and ship to Courtside Winery ATTN: Emily Rodriguez. 2425 Mission
Street, San Miguel CA 93451.
USE WHSE ORDER: 5304990 (8HU'S/F--3-12 & L--1-07)
AT629100
AT629101
AT629129
AT629130
AT629131
AT629132
AT629133
AT629134",12/23/2025 9:44,2025,Prod,Liquid,H-FOREIGN OBJECT DETECTED,Mod,0.5,4,2,128,Procedure,Inspection,,
ZP03,3122291,210071322,1178,3/4/2025,3/10/2025,3/10/2025,2025,CCO Chester County,CCO Special Services,Dumped,HNBEV VDK GPFRT 355ML CAN 24EA OSR,ZHLB,Internal FG/SFG,Gallo Finished Good,OSR,000000000000005014OSR,44907,24,,1185,355ML 12OZ SLK/SLIM CAN,355ML,VSG,PNK,HNB,HIGH NOON BEVERAGE,CAN,CAN,,,,,Spirits,"19,104","2,940","1,352.99",20250211CB,SO2,SPRT,A-O2,1178,WO,ZP01,3120673,210071322,20250211CB,1178,CCCB,26460,,,2/10/2025,2/11/2026,2/11/2026,,12/23/2025 9:44,2025,Prod,Liquid,A-O2,CCO,1,3,1,28,Machine,Other,,
ZP03,3122478,210086339,1151,3/7/2025,3/26/2025,3/21/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 71,Rework,BLCKBX CAL RIESLING 3.0L BIB 6EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000501669OS,45345,6,,2021,PSC BBX BIB,3.0L,RSL,WHT,BBX,BLACK BOX,BIB,BIB,,,,,Commercial,100,600,"3,732.42",1001056010,WLBL,WINE,P-LABEL,1178,PO,,"4503212254, 4503212255",210086339,1001056010,1155,,1900,10020209,MISSION BELL,2/20/2025,1/24/2026,1/24/2026,"PER Jenny Yang, Has wrong SKU: 210072187 on markem label
Correct SKU: 210086339
USE WHSE ORDER: 5157527 (2HU'S/)
A6790404
A6790405",12/23/2025 9:44,2025,Prod,Label,P-LABEL,Mod,0.5,3,1,29,Material,SKU Issue,,
ZP03,3122478,210086339,1151,3/7/2025,3/26/2025,3/21/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 71,Rework,BLCKBX CAL RIESLING 3.0L BIB 6EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000501669OS,45345,6,,2021,PSC BBX BIB,3.0L,RSL,WHT,BBX,BLACK BOX,BIB,BIB,,,,,Commercial,100,600,"3,732.42",1001056010,WLBL,WINE,P-LABEL,1128,PO,,"4503212254, 4503212255",210086339,1001056010,1155,,1900,10020209,MISSION BELL,2/20/2025,1/24/2026,1/24/2026,"PER Jenny Yang, Has wrong SKU: 210072187 on markem label
Correct SKU: 210086339
USE WHSE ORDER: 5157527 (2HU'S/)
A6790404
A6790405",12/23/2025 9:44,2025,Prod,Label,P-LABEL,Mod,0.5,3,1,29,Material,SKU Issue,,
ZP03,3122492,210012922,1151,3/3/2025,3/20/2025,3/14/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 72,Rework,NAMSDMG STRATGN 1.75L 6EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000002452OS,44818,6,,3450,3450 1.75L GIN/VODKA 2,1.75L,SGN,CLR,NAM,NEW AMSTERDAM GIN,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Spirits,128,768,"3,125.22",2025021821,SCLL,SPRT,P-CLOSURE LEAKAGE,1155,WO,ZP01,3121324,210012922,2025021821,1101,LN21,22036,,,2/18/2025,2/18/2027,2/17/2027,"Event:170000055897
Lot Date: 20250218
P-CLOSURE LEAKAGE.
RESELECT FOR LEAKING BOTTLES
PER ANALIA ALANIS inspect the top, middle and bottom
layer of the pallet for leakers & send results to her.
Information needed for further action so cases going into Quality inspection
hold.
USE WHSE ORDER: 4863655 (2 HU'S/A6434318 & A6434325/5B-3-49)",12/23/2025 9:44,2025,Prod,Closure,P-CLOSURE LEAKAGE,Mod,1,3,1,24,Material,Label Error,,
ZP03,3122506,210085764,1151,3/3/2025,3/12/2025,3/13/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 71,Rework,STRBRGH MBR SVBLNC 750ML 12EA V23 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000002653OS,45336,12,,8725,8725 750ML LWT REV TAPER BORD,750ML,SVB,WHT,SBH,STARBOROUGH,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Commercial,"1,500","18,000","86,401.75",2024081541,WCC,WINE,P-CAP/CROWN,1155,WO,ZP01,3111309,210085764,2024081541,1106,LN41,26820,,,8/15/2024,11/8/2025,11/8/2025,"EVENT ID#: 170000048456
LOT DATE: 2024081541
USE WHSE ORDER: 4862796 (25HU'S/5C14-22)
100% inspect for Broken bridges. If broken bridges are not found, disposition
inspected product to AUTOHOLD / F2. If broken bridges are found disposition to
DUMP.",12/23/2025 9:44,2025,Prod,Closure,P-CAP/CROWN,Mod,1,3,1,210,Material,Inspection,,
ZP03,3122534,210076662,1178,3/6/2025,3/10/2025,3/10/2025,2025,CCO Chester County,CCO Special Services,Dumped,HNBEV TEQ GPFRT 355ML CAN 24EA OSR,ZHLB,Internal FG/SFG,Gallo Finished Good,OSR,000000000000503213OSR,45055,24,,1185,355ML 12OZ SLK/SLIM CAN,355ML,TSG,PNK,HNB,HIGH NOON BEVERAGE,CAN,CAN,,,,,Spirits,"20,580","13,440","7,217.28",20250122CB,SCAN,SPRT,P-CAN,1178,WO,ZP01,3119444,210076662,20250122CB,1178,CCCB,30781.5,,,1/22/2025,11/18/2025,11/18/2025,,12/23/2025 9:44,2025,Prod,Can,P-CAN,CCO,1,3,1,47,Material,Other,,
ZP03,3122957,210069425,1178,3/7/2025,3/10/2025,3/10/2025,2025,CCO Chester County,CCO Special Services,Dumped,NAMSDMV MAGFLVD 50ML 120EA 10PK OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003903OS,44847,120,10,3300,50ML,50ML,MAV,CLR,NAV,NEW AMSTERDAM VODKA,PET_BOTTLE,PET_BOTTLE - PET,,,CLOS_CAP,CLOSURE CAP,Spirits,408,"48,960","9,586.36",20250201CD,SLBL,SPRT,P-LABEL,1178,WO,ZP01,3119825,210069425,20250201CD,1178,CCCD,7363,,,1/31/2025,2/1/2026,1/31/2026,,12/23/2025 9:44,2025,Prod,Label,P-LABEL,CCO,1,3,1,38,Material,Other,,
ZP03,3122958,210069859,1178,3/7/2025,3/7/2025,3/7/2025,2025,CCO Chester County,CCO Special Services,Dumped,NAMSDMV PINFLVD 1.75L 6EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003779OS,44861,6,,2224,VERALIA 1.75L GIN/VODKA 36MM,1.75L,PAV,WHT,NAV,NEW AMSTERDAM VODKA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Spirits,608,"3,648","16,613.35",20250106CE,STST,SPRT,P-TEST,1178,WO,ZP01,3118546,210069859,20250106CE,1178,CCCE,608,,,1/6/2025,3/2/2026,3/2/2026,,12/23/2025 9:44,2025,Prod,Test,P-TEST,CCO,1,3,1,60,Procedure,Other,,
ZP03,3122986,210090510,1151,3/9/2025,3/14/2025,3/13/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 72,Rework,STRBRGH MBR SVBLNC 750ML 12EA V23 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000002653OS,45440,12,,7345,7345 750ML CLARET-FULL PUNT SC,750ML,SVB,WHT,SBH,STARBOROUGH,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Commercial,"2,640","31,680","143,592.68",2024121841,WCC,WINE,P-CAP/CROWN,1155,WO,ZP01,3117713,210090510,2024121841,1106,LN41,32678,,,12/18/2024,12/24/2025,12/23/2025,"EVENT ID#: 170000052076, 170000051996, 170000051997, 170000052112
LOT DATE: 2024121641, 2024121741, 2024121841, 2024121941
19740 cs to be 100% inspected for Cut Caps and Broken Bridges.
100% reselect for both cut caps and Broken bridges required.
If defects are not found, disposition to F2/Available.
If defects are found, remove and save for CQA. Send ALL defects to:
Peter Marquez
3387 Dry Creek Rd.
Healdsburg, CA 95448
SEE E-MAIL FOR PICS
USE WHSE ORDER: 4888253 (44HU'S/5C-1-06,5C-1-17,G--7-12,Q--6-19)",12/23/2025 9:44,2025,Prod,Closure,P-CAP/CROWN,Mod,1,3,1,85,Material,Label Error,,
ZP03,3123080,210085764,1151,3/10/2025,3/26/2025,3/27/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 71,Rework,STRBRGH MBR SVBLNC 750ML 12EA V23 OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000002653OS,45336,12,,8725,8725 750ML LWT REV TAPER BORD,750ML,SVB,WHT,SBH,STARBOROUGH,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Commercial,"1,920","23,040","110,594.24",2024081541,WCC,WINE,P-CAP/CROWN,1155,WO,ZP01,3111309,210085764,2024081541,1106,LN41,26820,,,8/15/2024,11/8/2025,11/8/2025,"EVENT ID#: 170000048456
LOT DATE: 2024081541
USE WHSE ORDER: 5142585 (32HU'S/5C13-23)
100% inspect for Broken bridges. If broken bridges are not found, disposition
inspected product to AUTOHOLD / F2. If broken bridges are found disposition to
DUMP.",12/23/2025 9:44,2025,Prod,Closure,P-CAP/CROWN,Mod,1,3,1,224,Material,Inspection,,
ZP03,3123085,210087731,1151,3/11/2025,4/1/2025,3/27/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 74,Rework,NAMSDMV PINFLVD 1.0L 12EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003778OS,45373,12,,3448,3448 1.0L GIN/VODKA 2,1.0L,PAV,WHT,NAV,NEW AMSTERDAM VODKA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Spirits,14,120,414.07,2024102421,SRWK,SPRT,B-BOTTLING REWORK,1151,WO,ZP01,3114952,210087731,2024102421,1101,LN21,2744,,,10/24/2024,12/18/2025,12/18/2025,"REPACK INTO CORRECT SHIPPERS'
THE SAME PTN WILL BE USED IN REPACK SO SAVE THEM ALL
NO WHSE ORDER: USE HU A4570272 & THE 4 CASES IN LPRAM108Z ONLY CASES IN B2
DO NOT COVER MANDATORY INFORMATION ON CASES WITH MARKEM
SPIRITS PLACES THE LARGE STICKER ON SHORT SIDE AND SMALL STICKER ON LONG SIDE",12/23/2025 9:44,2025,Prod,Other,B-BOTTLING REWORK,Mod,0.5,4,2,154,Machine,Repack,,
ZP03,3123085,210087731,1151,3/11/2025,4/1/2025,3/27/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 74,Rework,NAMSDMV PINFLVD 1.0L 12EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003778OS,45373,12,,3448,3448 1.0L GIN/VODKA 2,1.0L,PAV,WHT,NAV,NEW AMSTERDAM VODKA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Spirits,14,48,165.63,2024102521,SRWK,SPRT,B-BOTTLING REWORK,1151,WO,ZP01,3114952,210087731,2024102521,1101,LN21,2744,,,10/25/2024,12/19/2025,12/18/2025,"REPACK INTO CORRECT SHIPPERS'
THE SAME PTN WILL BE USED IN REPACK SO SAVE THEM ALL
NO WHSE ORDER: USE HU A4570272 & THE 4 CASES IN LPRAM108Z ONLY CASES IN B2
DO NOT COVER MANDATORY INFORMATION ON CASES WITH MARKEM
SPIRITS PLACES THE LARGE STICKER ON SHORT SIDE AND SMALL STICKER ON LONG SIDE",12/23/2025 9:44,2025,Prod,Other,B-BOTTLING REWORK,Mod,0.5,4,2,153,Machine,Repack,,
ZP03,3123086,210087731,1122,3/11/2025,7/10/2025,7/10/2025,2025,Gallo RDC MA BWC-MA-21002,Rework Non Value Add 01,Rework,NAMSDMV PINFLVD 1.0L 12EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003778OS,45373,12,,3448,3448 1.0L GIN/VODKA 2,1.0L,PAV,WHT,NAV,NEW AMSTERDAM VODKA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Spirits,60,720,"2,484.43",2024102521,SRWK,SPRT,B-BOTTLING REWORK,1151,WO,ZP01,3114952,210087731,2024102521,1101,LN21,2744,,,10/25/2024,12/19/2025,12/18/2025,REPACK - ADD SHIPPER 110083092 RE-USE PTN,12/23/2025 9:44,2025,Prod,Other,B-BOTTLING REWORK,RDC MA,1,7,3,258,Machine,Repack,,
ZP03,3123093,210096712,1151,3/12/2025,4/7/2025,4/7/2025,2025,Gallo Winery CDC Modesto,Special Services Rework Line 72,Rework,LO-FIAPT DRYVRTH 750ML 6EA OS,ZFRT,Finished Products,Gallo Finished Good,OS,000000000000003970OS,45547,6,,2805,2805 750ML CLARET-FLAT BOTTOM SC 2,750ML,DVM,WHT,LFI,LO-FI APERITIFS,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,CLOS_CAP,CLOSURE CAP,Spirits,360,"2,160","10,273.38",2025021054,WPFO,WINE,H-POSSIBLE FOREIGN OBJECT,1155,WO,ZP01,3120367,210096712,2025021054,1107,MOBILE54,1478,,,2/10/2025,2/5/2026,2/5/2026,"EVENT ID#: 170000055232
H-Chipped Finish (PFO)/LEAKERS
100% candling inspection and inversion for leakers. Please use GCO-000-FM-00210
Glass inspection form and submit filled out forms to
amanda.quarters@ejgallo.com. Please retain any GIP samples for review.
SEND SAMPLES:
The Ranch Winery
C/O Amanda Quarters
105 Zinfandel Lane
Saint Helena CA 94574
USE WHSE ORDER: 5062746 (3HU'S/ A1748825,A1748826,A1748827)",12/23/2025 9:44,2025,Prod,Liquid,H-FOREIGN OBJECT DETECTED,Mod,0.333333333,4,2,56,Procedure,Inspection,,
